2,2,16,16,1,0.00036616298893932253,0.00017507000302430242,7.894665104002343,7.895206336994306,0.93061902783548,2.7508571428571427e-06
2,2,16,16,3,0.0003375910018803552,8.737000462133437e-05,9.440023761999328,9.44044872300583,0.9265131669653935,8.289142857142858e-06
